GEO.id,GEO.id2,GEO.display-label,D001,D002,D005,D006,D007,D008,D009,D010
Id,Id2,Geography,Total:,Hispanic or Latino,Not Hispanic or Latino: - Population of one race: - White alone,Not Hispanic or Latino: - Population of one race: - Black or African American alone,Not Hispanic or Latino: - Population of one race: - American Indian and Alaska Native alone,Not Hispanic or Latino: - Population of one race: - Asian alone,Not Hispanic or Latino: - Population of one race: - Native Hawaiian and Other Pacific Islander alone,Not Hispanic or Latino: - Population of one race: - Some Other Race alone
1000000US440070001014003,4.40E+14,"Block 4003, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001014004,4.40E+14,"Block 4004, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",62,24,24,9,0,0,0,0
1000000US440070001014005,4.40E+14,"Block 4005, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",102,45,34,19,0,0,0,0
1000000US440070001014006,4.40E+14,"Block 4006, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",121,50,34,25,0,9,1,2
1000000US440070001014007,4.40E+14,"Block 4007, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",122,43,46,19,0,9,0,1
1000000US440070001014008,4.40E+14,"Block 4008, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",117,30,41,34,5,6,0,0
1000000US440070001014009,4.40E+14,"Block 4009, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",102,51,35,8,1,1,0,0
1000000US440070001014010,4.40E+14,"Block 4010, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",117,55,32,14,0,9,0,5
1000000US440070001014011,4.40E+14,"Block 4011, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",84,51,11,14,1,6,0,0
1000000US440070001014012,4.40E+14,"Block 4012, Block Group 4, Census Tract 1.01, Providence County, Rhode Island",35,16,11,7,0,0,0,0
1000000US440070001021000,4.40E+14,"Block 1000, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001021001,4.40E+14,"Block 1001, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",47,34,4,2,0,5,0,2
1000000US440070001021002,4.40E+14,"Block 1002, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",51,16,15,7,0,10,0,1
1000000US440070001021003,4.40E+14,"Block 1003, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",71,30,6,22,5,7,0,0
1000000US440070001021004,4.40E+14,"Block 1004, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",41,25,6,4,0,4,0,0
1000000US440070001021005,4.40E+14,"Block 1005, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",43,29,0,3,1,6,0,0
1000000US440070001021006,4.40E+14,"Block 1006, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",69,54,6,8,0,0,0,0
1000000US440070001021007,4.40E+14,"Block 1007, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",30,16,3,11,0,0,0,0
1000000US440070001021008,4.40E+14,"Block 1008, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",33,19,2,10,0,0,0,0
1000000US440070001021009,4.40E+14,"Block 1009, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",58,36,14,6,1,1,0,0
1000000US440070001021010,4.40E+14,"Block 1010, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",6,6,0,0,0,0,0,0
1000000US440070001021011,4.40E+14,"Block 1011, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001021012,4.40E+14,"Block 1012, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",69,41,16,12,0,0,0,0
1000000US440070001021013,4.40E+14,"Block 1013, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",83,44,23,7,0,8,0,0
1000000US440070001021014,4.40E+14,"Block 1014, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",38,26,5,7,0,0,0,0
1000000US440070001021015,4.40E+14,"Block 1015, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",74,49,15,4,1,2,0,0
1000000US440070001021016,4.40E+14,"Block 1016, Block Group 1, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022000,4.40E+14,"Block 2000, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",141,80,15,26,0,15,0,0
1000000US440070001022001,4.40E+14,"Block 2001, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",148,61,32,52,1,0,0,0
1000000US440070001022002,4.40E+14,"Block 2002, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",75,35,21,10,4,2,0,0
1000000US440070001022003,4.40E+14,"Block 2003, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",168,123,13,20,0,4,0,3
1000000US440070001022004,4.40E+14,"Block 2004, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",142,75,31,33,1,1,0,0
1000000US440070001022005,4.40E+14,"Block 2005, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",131,58,32,34,4,0,0,0
1000000US440070001022006,4.40E+14,"Block 2006, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",23,9,14,0,0,0,0,0
1000000US440070001022007,4.40E+14,"Block 2007, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022008,4.40E+14,"Block 2008, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022009,4.40E+14,"Block 2009, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022010,4.40E+14,"Block 2010, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022011,4.40E+14,"Block 2011, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022012,4.40E+14,"Block 2012, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022013,4.40E+14,"Block 2013, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022014,4.40E+14,"Block 2014, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022015,4.40E+14,"Block 2015, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",19,0,19,0,0,0,0,0
1000000US440070001022016,4.40E+14,"Block 2016, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022017,4.40E+14,"Block 2017, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",15,1,14,0,0,0,0,0
1000000US440070001022018,4.40E+14,"Block 2018, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022019,4.40E+14,"Block 2019, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022020,4.40E+14,"Block 2020, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",25,1,22,2,0,0,0,0
1000000US440070001022021,4.40E+14,"Block 2021, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022022,4.40E+14,"Block 2022, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022023,4.40E+14,"Block 2023, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022024,4.40E+14,"Block 2024, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022025,4.40E+14,"Block 2025, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022026,4.40E+14,"Block 2026, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022027,4.40E+14,"Block 2027, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022028,4.40E+14,"Block 2028, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022029,4.40E+14,"Block 2029, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022030,4.40E+14,"Block 2030, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022031,4.40E+14,"Block 2031, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022032,4.40E+14,"Block 2032, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",20,0,18,2,0,0,0,0
1000000US440070001022033,4.40E+14,"Block 2033, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",4,0,4,0,0,0,0,0
1000000US440070001022034,4.40E+14,"Block 2034, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",7,0,7,0,0,0,0,0
1000000US440070001022035,4.40E+14,"Block 2035, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022036,4.40E+14,"Block 2036, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022037,4.40E+14,"Block 2037, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022038,4.40E+14,"Block 2038, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022039,4.40E+14,"Block 2039, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022040,4.40E+14,"Block 2040, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",18,4,11,3,0,0,0,0
1000000US440070001022041,4.40E+14,"Block 2041, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",2,0,0,0,0,0,0,0
1000000US440070001022042,4.40E+14,"Block 2042, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",8,2,3,3,0,0,0,0
1000000US440070001022043,4.40E+14,"Block 2043, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022044,4.40E+14,"Block 2044, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022045,4.40E+14,"Block 2045, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001022046,4.40E+14,"Block 2046, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",4,0,4,0,0,0,0,0
1000000US440070001022047,4.40E+14,"Block 2047, Block Group 2, Census Tract 1.02, Providence County, Rhode Island",10,2,8,0,0,0,0,0
1000000US440070001023000,4.40E+14,"Block 3000, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",341,199,34,73,4,17,0,8
1000000US440070001023001,4.40E+14,"Block 3001, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",71,37,9,21,0,1,0,0
1000000US440070001023002,4.40E+14,"Block 3002, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",57,18,9,17,4,3,0,5
1000000US440070001023003,4.40E+14,"Block 3003, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",3,1,2,0,0,0,0,0
1000000US440070001023004,4.40E+14,"Block 3004, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",17,2,1,9,0,3,0,0
1000000US440070001023005,4.40E+14,"Block 3005, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",18,2,10,4,0,0,0,0
1000000US440070001023006,4.40E+14,"Block 3006, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",55,21,11,19,0,0,0,2
1000000US440070001023007,4.40E+14,"Block 3007, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",48,16,8,13,0,0,0,3
1000000US440070001023008,4.40E+14,"Block 3008, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",60,46,6,3,1,4,0,0
1000000US440070001023009,4.40E+14,"Block 3009, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",61,18,15,21,0,4,0,3
1000000US440070001023010,4.40E+14,"Block 3010, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",48,20,9,11,0,8,0,0
1000000US440070001023011,4.40E+14,"Block 3011, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",74,61,2,3,0,8,0,0
1000000US440070001023012,4.40E+14,"Block 3012, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",126,34,37,36,3,14,0,0
1000000US440070001023013,4.40E+14,"Block 3013, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",77,34,19,22,1,0,0,0
1000000US440070001023014,4.40E+14,"Block 3014, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",56,38,4,11,0,3,0,0
1000000US440070001023015,4.40E+14,"Block 3015, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",49,24,9,16,0,0,0,0
1000000US440070001023016,4.40E+14,"Block 3016, Block Group 3, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024000,4.40E+14,"Block 4000, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024001,4.40E+14,"Block 4001, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024002,4.40E+14,"Block 4002, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024003,4.40E+14,"Block 4003, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024004,4.40E+14,"Block 4004, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024005,4.40E+14,"Block 4005, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024006,4.40E+14,"Block 4006, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024007,4.40E+14,"Block 4007, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024008,4.40E+14,"Block 4008, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024009,4.40E+14,"Block 4009, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024010,4.40E+14,"Block 4010, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024011,4.40E+14,"Block 4011, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024012,4.40E+14,"Block 4012, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024013,4.40E+14,"Block 4013, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024014,4.40E+14,"Block 4014, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",106,51,29,17,0,6,0,1
1000000US440070001024015,4.40E+14,"Block 4015, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",44,13,16,10,0,3,0,0
1000000US440070001024016,4.40E+14,"Block 4016, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024017,4.40E+14,"Block 4017, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",66,27,20,9,1,8,0,0
1000000US440070001024018,4.40E+14,"Block 4018, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024019,4.40E+14,"Block 4019, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024020,4.40E+14,"Block 4020, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024021,4.40E+14,"Block 4021, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024022,4.40E+14,"Block 4022, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024023,4.40E+14,"Block 4023, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024024,4.40E+14,"Block 4024, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024025,4.40E+14,"Block 4025, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024026,4.40E+14,"Block 4026, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024027,4.40E+14,"Block 4027, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024028,4.40E+14,"Block 4028, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024029,4.40E+14,"Block 4029, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024030,4.40E+14,"Block 4030, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024031,4.40E+14,"Block 4031, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024032,4.40E+14,"Block 4032, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024033,4.40E+14,"Block 4033, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024034,4.40E+14,"Block 4034, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024035,4.40E+14,"Block 4035, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024036,4.40E+14,"Block 4036, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024037,4.40E+14,"Block 4037, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024038,4.40E+14,"Block 4038, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",268,129,60,22,2,39,0,1
1000000US440070001024039,4.40E+14,"Block 4039, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024040,4.40E+14,"Block 4040, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024041,4.40E+14,"Block 4041, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024042,4.40E+14,"Block 4042, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024043,4.40E+14,"Block 4043, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024044,4.40E+14,"Block 4044, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",4,0,4,0,0,0,0,0
1000000US440070001024045,4.40E+14,"Block 4045, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024046,4.40E+14,"Block 4046, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024047,4.40E+14,"Block 4047, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",109,21,46,19,1,19,0,0
1000000US440070001024048,4.40E+14,"Block 4048, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",40,16,16,2,1,3,0,0
1000000US440070001024049,4.40E+14,"Block 4049, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",41,5,17,4,0,12,0,0
1000000US440070001024050,4.40E+14,"Block 4050, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",21,7,2,11,0,0,0,0
1000000US440070001024051,4.40E+14,"Block 4051, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024052,4.40E+14,"Block 4052, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",42,19,9,7,1,5,0,0
1000000US440070001024053,4.40E+14,"Block 4053, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",45,16,13,5,0,11,0,0
1000000US440070001024054,4.40E+14,"Block 4054, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",49,12,20,2,0,13,0,0
1000000US440070001024055,4.40E+14,"Block 4055, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",60,27,9,12,2,1,0,2
1000000US440070001024056,4.40E+14,"Block 4056, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",46,31,3,6,0,6,0,0
1000000US440070001024057,4.40E+14,"Block 4057, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",21,8,9,0,0,4,0,0
1000000US440070001024058,4.40E+14,"Block 4058, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024059,4.40E+14,"Block 4059, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024060,4.40E+14,"Block 4060, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024061,4.40E+14,"Block 4061, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024062,4.40E+14,"Block 4062, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070001024063,4.40E+14,"Block 4063, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",15,1,14,0,0,0,0,0
1000000US440070001024064,4.40E+14,"Block 4064, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",22,6,15,0,0,0,0,0
1000000US440070001024065,4.40E+14,"Block 4065, Block Group 4, Census Tract 1.02, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002001000,4.40E+14,"Block 1000, Block Group 1, Census Tract 2, Providence County, Rhode Island",53,45,1,6,0,0,0,0
1000000US440070002001001,4.40E+14,"Block 1001, Block Group 1, Census Tract 2, Providence County, Rhode Island",106,71,7,18,0,6,0,1
1000000US440070002001002,4.40E+14,"Block 1002, Block Group 1, Census Tract 2, Providence County, Rhode Island",76,61,8,3,0,0,0,0
1000000US440070002001003,4.40E+14,"Block 1003, Block Group 1, Census Tract 2, Providence County, Rhode Island",149,120,8,17,1,0,0,0
1000000US440070002001004,4.40E+14,"Block 1004, Block Group 1, Census Tract 2, Providence County, Rhode Island",82,65,3,5,0,8,0,0
1000000US440070002001005,4.40E+14,"Block 1005, Block Group 1, Census Tract 2, Providence County, Rhode Island",90,61,11,10,1,3,0,0
1000000US440070002001006,4.40E+14,"Block 1006, Block Group 1, Census Tract 2, Providence County, Rhode Island",94,69,8,11,0,5,0,0
1000000US440070002001007,4.40E+14,"Block 1007, Block Group 1, Census Tract 2, Providence County, Rhode Island",61,21,25,5,0,7,0,1
1000000US440070002001008,4.40E+14,"Block 1008, Block Group 1, Census Tract 2, Providence County, Rhode Island",52,22,12,8,0,2,0,0
1000000US440070002001009,4.40E+14,"Block 1009, Block Group 1, Census Tract 2, Providence County, Rhode Island",142,41,70,21,0,7,0,0
1000000US440070002001010,4.40E+14,"Block 1010, Block Group 1, Census Tract 2, Providence County, Rhode Island",83,39,23,14,0,6,0,0
1000000US440070002001011,4.40E+14,"Block 1011, Block Group 1, Census Tract 2, Providence County, Rhode Island",102,50,20,18,1,5,0,1
1000000US440070002001012,4.40E+14,"Block 1012, Block Group 1, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002001013,4.40E+14,"Block 1013, Block Group 1, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002001014,4.40E+14,"Block 1014, Block Group 1, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002001015,4.40E+14,"Block 1015, Block Group 1, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002001016,4.40E+14,"Block 1016, Block Group 1, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002002000,4.40E+14,"Block 2000, Block Group 2, Census Tract 2, Providence County, Rhode Island",131,64,45,17,0,4,0,0
1000000US440070002002001,4.40E+14,"Block 2001, Block Group 2, Census Tract 2, Providence County, Rhode Island",76,44,10,15,0,0,1,0
1000000US440070002002002,4.40E+14,"Block 2002, Block Group 2, Census Tract 2, Providence County, Rhode Island",54,26,15,12,0,0,0,0
1000000US440070002002003,4.40E+14,"Block 2003, Block Group 2, Census Tract 2, Providence County, Rhode Island",65,41,15,7,0,0,0,0
1000000US440070002002004,4.40E+14,"Block 2004, Block Group 2, Census Tract 2, Providence County, Rhode Island",55,21,4,27,1,0,0,0
1000000US440070002002005,4.40E+14,"Block 2005, Block Group 2, Census Tract 2, Providence County, Rhode Island",93,29,13,29,1,9,0,7
1000000US440070002002006,4.40E+14,"Block 2006, Block Group 2, Census Tract 2, Providence County, Rhode Island",91,41,9,35,0,3,0,1
1000000US440070002002007,4.40E+14,"Block 2007, Block Group 2, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002002008,4.40E+14,"Block 2008, Block Group 2, Census Tract 2, Providence County, Rhode Island",96,63,14,7,0,10,0,0
1000000US440070002002009,4.40E+14,"Block 2009, Block Group 2, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002002010,4.40E+14,"Block 2010, Block Group 2, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002002011,4.40E+14,"Block 2011, Block Group 2, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002002012,4.40E+14,"Block 2012, Block Group 2, Census Tract 2, Providence County, Rhode Island",0,0,0,0,0,0,0,0
1000000US440070002003000,4.40E+14,"Block 3000, Block Group 3, Census Tract 2, Providence County, Rhode Island",68,58,0,7,0,0,0,2
1000000US440070002003001,4.40E+14,"Block 3001, Block Group 3, Census Tract 2, Providence County, Rhode Island",108,82,7,8,0,8,2,0
1000000US440070002003002,4.40E+14,"Block 3002, Block Group 3, Census Tract 2, Providence County, Rhode Island",96,81,1,8,2,0,0,3
1000000US440070002003003,4.40E+14,"Block 3003, Block Group 3, Census Tract 2, Providence County, Rhode Island",66,45,9,7,0,5,0,0
1000000US440070002003004,4.40E+14,"Block 3004, Block Group 3, Census Tract 2, Providence County, Rhode Island",95,70,6,18,0,0,0,0
1000000US440070002003005,4.40E+14,"Block 3005, Block Group 3, Census Tract 2, Providence County, Rhode Island",97,50,18,14,3,8,0,0
1000000US440070002003006,4.40E+14,"Block 3006, Block Group 3, Census Tract 2, Providence County, Rhode Island",63,28,5,9,2,13,0,2
1000000US440070002003007,4.40E+14,"Block 3007, Block Group 3, Census Tract 2, Providence County, Rhode Island",64,38,1,13,3,4,0,1
1000000US440070002003008,4.40E+14,"Block 3008, Block Group 3, Census Tract 2, Providence County, Rhode Island",22,12,8,0,0,1,0,0
1000000US440070002003009,4.40E+14,"Block 3009, Block Group 3, Census Tract 2, Providence County, Rhode Island",56,24,7,15,3,3,0,2
1000000US440070002004000,4.40E+14,"Block 4000, Block Group 4, Census Tract 2, Providence County, Rhode Island",34,32,0,1,0,0,0,0
1000000US440070002004001,4.40E+14,"Block 4001, Block Group 4, Census Tract 2, Providence County, Rhode Island",84,54,10,4,0,16,0,0
