BUNCOMBE,11/6/2018,OS BMBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,4290,0,0,4290,N
BUNCOMBE,11/6/2018,OS BCPI,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,2016,0,0,2016,N
BUNCOMBE,11/6/2018,29.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,328,0,74,1,403,Y
BUNCOMBE,11/6/2018,12.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,433,0,40,0,473,Y
BUNCOMBE,11/6/2018,56.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,227,0,22,1,250,Y
BUNCOMBE,11/6/2018,OS FVBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,2677,0,0,2677,N
BUNCOMBE,11/6/2018,23.3,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,154,0,8,0,162,Y
BUNCOMBE,11/6/2018,20.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,153,0,18,1,172,Y
BUNCOMBE,11/6/2018,17.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,238,0,33,2,273,Y
BUNCOMBE,11/6/2018,35.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,141,0,31,5,177,Y
BUNCOMBE,11/6/2018,37.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,114,0,12,0,126,Y
BUNCOMBE,11/6/2018,57.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,228,0,36,2,266,Y
BUNCOMBE,11/6/2018,11.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,243,0,14,9,266,Y
BUNCOMBE,11/6/2018,19.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,145,0,22,2,169,Y
BUNCOMBE,11/6/2018,OS SBBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,3588,0,0,3588,N
BUNCOMBE,11/6/2018,OS WGSC,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,3000,0,0,3000,N
BUNCOMBE,11/6/2018,62.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,276,0,32,2,310,Y
BUNCOMBE,11/6/2018,28.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,309,0,32,12,353,Y
BUNCOMBE,11/6/2018,27.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,79,0,17,2,98,Y
BUNCOMBE,11/6/2018,33.3,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,189,0,13,1,203,Y
BUNCOMBE,11/6/2018,3.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,469,0,48,9,526,Y
BUNCOMBE,11/6/2018,CURBSIDE,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,0,0,0,0,N
BUNCOMBE,11/6/2018,25.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,319,0,23,1,343,Y
BUNCOMBE,11/6/2018,8.3,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,440,0,30,5,475,Y
BUNCOMBE,11/6/2018,10.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,279,0,35,3,317,Y
BUNCOMBE,11/6/2018,32.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,147,0,24,6,177,Y
BUNCOMBE,11/6/2018,39.3,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,152,0,23,7,182,Y
BUNCOMBE,11/6/2018,PROVISIONAL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,0,0,0,0,N
BUNCOMBE,11/6/2018,14.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,315,0,35,3,353,Y
BUNCOMBE,11/6/2018,66.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,181,0,19,0,200,Y
BUNCOMBE,11/6/2018,38.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,101,0,21,1,123,Y
BUNCOMBE,11/6/2018,33.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,123,0,11,2,136,Y
BUNCOMBE,11/6/2018,22.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,290,0,50,2,342,Y
BUNCOMBE,11/6/2018,8.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,405,0,22,6,433,Y
BUNCOMBE,11/6/2018,7.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,381,0,30,3,414,Y
BUNCOMBE,11/6/2018,64.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,203,0,8,1,212,Y
BUNCOMBE,11/6/2018,34.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,146,0,17,2,165,Y
BUNCOMBE,11/6/2018,OS ECBL,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,128,0,0,128,N
BUNCOMBE,11/6/2018,36.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,161,0,26,3,190,Y
BUNCOMBE,11/6/2018,23.2,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,46,0,22,0,68,Y
BUNCOMBE,11/6/2018,ABSENTEE,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,0,0,0,0,0,N
BUNCOMBE,11/6/2018,65.1,1184,S,US HOUSE OF REPRESENTATIVES DISTRICT 10,David Wilson Brown,DEM,1,348,0,23,2,373,Y
